TRADEDATE,GAZP,SBER,SBERP,LKOH,GMKN,YNDX,NVTK,TATN,TATNP,ROSN,SNGS,SNGSP,MGNT,FIVE,MTSS,POLY,ALRS,CHMF,PLZL,IRAO,NLMK,VTBR,MOEX,PHOR,TRNFP,MAGN,RTKM,RUAL,AFLT,PIKK,HYDR,FEES,AFKS,LSRG,CBOM,UPRO,DSKY,LNTA,SFIN,RNFT,MVID
2020-11-30,181.89,249.63,229.25,5063.0,21476.0,5278.0,1199.4,492.3,469.0,449.5,35.505,40.0,4979.0,2746.5,321.65,1593.0,88.52,1131.8,14530.0,5.157,192.62,0.03721,152.88,3007.0,142400.0,43.48,95.67,37.585,71.66,596.5,0.7805,0.20092,30.722,907.8,5.975,2.777,143.6,219.0,467.4,294.4,722.8
2020-12-01,185.34,260.81,235.17,5058.5,21908.0,5310.4,1226.4,493.9,472.0,446.4,35.435,40.045,5019.5,2814.0,322.85,1676.4,89.9,1144.0,14859.0,5.2145,196.34,0.0377,154.82,3083.0,143450.0,43.6,95.9,38.71,72.18,594.6,0.7788,0.20226,30.336,909.4,6.052,2.788,141.3,218.8,475.0,294.8,729.7
2020-12-02,187.22,264.06,238.25,5167.0,22906.0,5193.6,1222.6,509.1,482.7,448.75,35.6,40.4,4995.0,2829.0,321.0,1667.0,89.76,1159.4,14656.5,5.2105,194.76,0.03797,158.44,3080.0,145500.0,45.29,96.24,39.615,72.5,593.4,0.777,0.20298,30.084,903.0,6.134,2.8,137.6,220.6,476.0,294.2,749.0
2020-12-03,185.12,263.14,238.55,5053.0,23136.0,5166.0,1193.2,496.0,474.0,435.35,35.285,39.9,5008.0,2783.5,317.55,1657.0,89.44,1146.6,14503.0,5.2155,191.0,0.037755,157.86,3055.0,144600.0,44.395,97.25,39.205,74.0,594.4,0.781,0.20316,30.096,902.0,6.106,2.786,138.14,221.6,496.6,289.8,729.6
2020-12-04,188.79,270.0,245.5,5122.0,23188.0,5065.2,1224.2,507.7,481.4,444.8,35.4,39.18,4992.5,2786.0,316.85,1628.0,91.54,1188.8,14360.0,5.1925,192.38,0.037835,157.6,3045.0,145000.0,44.84,97.68,39.79,74.14,593.4,0.7825,0.20262,29.794,905.4,6.178,2.78,139.9,227.7,504.4,288.0,735.0
2020-12-07,190.76,274.36,248.6,5039.5,23084.0,5002.2,1216.6,500.3,474.5,439.45,35.115,39.125,5008.0,2772.0,317.55,1633.1,91.93,1163.0,14740.0,5.159,196.44,0.03749,157.51,3071.0,144200.0,47.495,96.53,40.11,74.0,594.3,0.7857,0.2012,29.28,899.4,6.184,2.792,143.2,223.9,496.0,278.6,730.7
2020-12-08,190.0,275.49,248.84,4994.0,22842.0,5066.4,1198.4,497.6,468.9,432.75,34.67,39.29,5040.5,2737.5,318.05,1663.7,92.95,1165.8,15061.0,5.344,198.3,0.03748,159.0,3070.0,142900.0,47.415,97.5,39.755,72.7,594.1,0.7783,0.20128,29.2,895.8,6.179,2.79,143.26,227.8,493.2,275.8,716.9
2020-12-09,189.35,276.89,249.4,5023.0,23170.0,5094.0,1177.8,494.4,466.0,435.6,34.755,38.875,5384.0,2830.5,320.8,1646.6,91.65,1170.2,14580.0,5.3735,197.26,0.03732,162.57,3072.0,142800.0,47.0,96.98,38.82,72.0,583.7,0.7815,0.20248,28.399,886.0,6.126,2.794,140.3,234.4,497.4,274.8,726.5
2020-12-10,192.95,282.2,251.29,5287.0,24048.0,5169.2,1236.8,507.3,475.4,450.9,35.5,39.26,5384.5,2860.5,324.0,1642.7,92.21,1204.0,14429.5,5.3895,201.1,0.03803,164.72,3071.0,143100.0,48.18,97.03,39.85,72.18,587.7,0.7855,0.2023,28.466,882.6,6.126,2.812,138.98,232.1,486.8,265.6,708.7
2020-12-11,201.5,283.73,250.95,5380.0,24056.0,5124.0,1224.2,508.8,479.0,447.25,35.5,40.24,5381.0,2858.0,318.65,1639.7,92.1,1224.6,14212.5,5.3015,204.5,0.037945,167.71,3065.0,141750.0,48.83,96.27,39.72,71.76,582.5,0.7827,0.20176,27.772,874.6,6.035,2.813,146.0,234.7,491.4,263.2,716.5
2020-12-14,199.91,279.95,246.26,5325.0,23944.0,5040.0,1215.0,514.6,483.9,441.8,35.56,40.235,5512.0,2890.0,318.95,1598.6,90.4,1268.6,14393.5,5.228,211.1,0.03783,163.0,3058.0,141000.0,50.95,96.22,39.8,71.08,578.0,0.7785,0.20628,27.31,874.8,5.985,2.828,149.3,243.3,482.0,260.2,709.2
2020-12-15,201.0,278.7,245.33,5297.5,23692.0,5050.0,1214.8,517.0,485.5,451.5,35.155,40.13,5494.0,2889.5,320.7,1623.6,91.95,1267.0,14899.5,5.2335,211.32,0.037765,165.35,3130.0,141250.0,51.94,95.64,40.355,70.24,585.6,0.767,0.2062,28.38,890.8,5.945,2.852,145.5,254.0,499.4,249.4,707.2
2020-12-16,206.2,278.35,246.97,5174.0,23378.0,5198.0,1194.0,511.5,478.0,444.4,35.2,40.115,5432.0,2831.5,321.4,1637.7,96.27,1269.0,14750.0,5.285,214.44,0.038315,163.64,3128.0,141200.0,52.8,95.71,39.845,71.46,587.6,0.781,0.21272,28.938,880.4,6.014,2.892,143.4,251.0,504.0,240.0,713.3
2020-12-17,214.52,278.5,249.05,5188.0,23472.0,5145.4,1198.0,513.0,479.4,442.65,35.06,39.91,5421.0,2766.5,325.9,1705.9,96.49,1251.0,15286.0,5.263,213.18,0.03835,163.21,3136.0,141900.0,53.01,95.6,38.055,71.1,586.4,0.7735,0.21268,28.82,862.8,6.067,2.78,142.02,245.5,505.0,239.4,708.3
2020-12-18,212.69,270.16,243.25,5140.0,23438.0,5082.0,1236.8,506.4,473.4,440.65,35.09,40.26,5449.0,2740.0,328.05,1679.6,94.58,1263.6,15320.0,5.23,213.34,0.03815,160.66,3180.0,140300.0,52.5,95.29,36.79,71.4,580.6,0.7672,0.2118,28.293,853.2,6.033,2.775,136.98,252.9,499.4,238.4,700.7
2020-12-21,203.46,261.79,233.65,5095.5,23400.0,5004.4,1207.8,499.8,464.1,423.95,34.46,40.77,5362.0,2688.0,325.3,1691.1,94.85,1252.0,15650.0,5.16,210.4,0.03718,158.38,3186.0,139650.0,51.98,94.35,35.38,68.76,578.7,0.764,0.21048,27.912,858.0,5.945,2.717,136.0,244.2,501.6,228.0,703.7
2020-12-22,208.4,262.04,237.12,5073.0,23760.0,5084.0,1219.4,500.5,464.6,430.7,34.84,41.415,5346.0,2720.5,326.85,1685.9,96.14,1286.2,15102.0,5.18,217.2,0.037205,161.17,3251.0,140900.0,53.475,94.49,35.67,68.74,582.1,0.7726,0.21116,28.67,873.4,6.06,2.727,138.78,249.6,500.8,230.8,705.0
2020-12-23,207.63,270.1,242.01,5107.0,23386.0,5113.0,1218.6,505.6,468.2,430.15,34.97,41.33,5356.0,2695.5,326.75,1699.6,97.23,1298.0,15191.5,5.277,218.22,0.037945,162.19,3269.0,142000.0,54.725,93.99,34.99,69.42,582.2,0.7794,0.21536,28.801,859.4,6.055,2.745,143.5,254.0,500.8,239.8,710.0
2020-12-24,206.24,269.32,240.26,5105.5,23220.0,5029.0,1205.0,505.0,468.0,436.35,34.955,40.825,5424.5,2691.0,326.45,1696.3,97.71,1321.2,15195.0,5.261,219.8,0.03783,160.95,3132.0,140200.0,56.31,94.74,34.66,68.98,579.6,0.7786,0.2136,28.44,854.2,6.015,2.725,144.58,252.5,503.0,238.4,722.8
2020-12-25,205.03,270.64,241.0,5106.0,23340.0,5039.8,1225.0,505.5,468.5,436.25,35.06,41.145,5474.5,2731.5,327.9,1693.0,97.11,1363.4,15183.0,5.3,224.36,0.03795,160.19,3111.0,141400.0,57.945,94.95,34.77,69.14,586.1,0.7825,0.2158,28.379,861.6,6.109,2.747,140.48,254.1,501.2,237.6,715.3
2020-12-28,206.11,274.7,245.44,5101.5,23620.0,5026.4,1236.8,505.9,468.5,435.65,35.26,41.135,5599.0,2742.5,327.65,1689.8,97.65,1374.4,15175.0,5.319,220.4,0.03801,159.23,3097.0,141050.0,58.43,95.22,35.765,69.62,592.8,0.7875,0.2257,28.928,860.4,6.151,2.786,139.68,258.5,497.0,236.2,710.0
2020-12-29,208.75,272.0,243.85,5143.0,23528.0,5020.4,1236.0,509.4,470.5,434.6,35.69,41.67,5643.0,2745.0,330.25,1734.2,97.67,1337.8,15229.0,5.3405,209.8,0.037755,159.67,3150.0,141000.0,56.92,95.91,35.395,70.62,593.6,0.7848,0.22236,28.86,867.8,6.145,2.783,136.46,258.2,497.2,234.2,709.2
2020-12-30,212.98,271.65,242.06,5169.5,23682.0,5167.0,1261.4,513.7,475.7,435.1,35.985,41.915,5685.5,2749.0,331.2,1735.1,99.0,1323.2,15245.0,5.3,208.84,0.037895,159.25,3136.0,140550.0,55.835,96.52,35.42,71.44,595.9,0.7821,0.2225,28.711,867.6,6.152,2.787,136.2,262.7,493.2,233.0,712.0
2021-01-04,212.71,272.0,245.39,5212.5,24314.0,5185.2,1250.4,515.8,476.5,436.0,36.11,42.125,5744.0,2752.5,334.9,1831.2,98.73,1343.2,15948.0,5.3485,214.2,0.037925,159.0,3187.0,141050.0,56.93,96.86,36.14,72.06,597.9,0.7834,0.2255,29.026,890.6,6.195,2.793,137.12,268.0,497.8,242.6,725.3
2021-01-05,215.32,275.2,247.26,5358.5,24676.0,5340.4,1287.4,524.2,485.6,449.35,36.75,42.15,5762.5,2863.0,337.8,1853.5,99.58,1334.2,15987.5,5.4745,216.86,0.038445,161.37,3360.0,143800.0,57.0,100.38,37.245,72.74,598.8,0.7918,0.22914,29.605,905.0,6.207,2.829,136.96,273.7,500.0,251.0,720.2
2021-01-06,214.38,272.93,246.2,5376.5,25024.0,5188.8,1301.2,522.0,482.5,453.7,36.745,41.815,5534.0,2816.0,334.05,1841.9,100.94,1326.4,15792.5,5.401,215.86,0.038235,160.91,3311.0,142950.0,56.76,99.16,36.91,72.96,596.6,0.7896,0.22904,29.279,897.4,6.207,2.839,135.54,272.1,495.6,258.0,715.7
2021-01-08,225.49,283.64,252.49,5556.5,26544.0,5254.2,1379.2,545.4,491.3,478.2,37.705,42.475,5478.0,2830.0,339.4,1783.0,104.17,1369.2,15396.0,5.4305,225.36,0.03894,160.33,3374.0,145500.0,57.69,100.29,38.03,73.58,596.0,0.7941,0.23062,29.437,900.0,6.325,2.848,134.1,266.4,500.0,263.2,721.0
2021-01-11,227.6,289.49,256.92,5599.0,26290.0,5214.2,1405.4,539.8,489.0,473.25,37.605,42.385,5484.5,2815.5,337.55,1761.0,105.85,1351.2,15489.0,5.4735,219.36,0.03989,159.49,3401.0,144000.0,57.915,99.58,39.205,74.08,595.2,0.8255,0.23046,30.235,913.8,6.381,2.844,133.6,266.5,498.0,290.2,715.0
2021-01-12,228.69,289.99,257.69,5721.0,25934.0,5121.8,1401.0,546.2,494.7,474.4,37.635,42.21,5450.5,2774.5,334.2,1732.5,107.46,1332.8,15419.5,5.495,218.38,0.040175,158.5,3345.0,145100.0,57.81,99.17,38.53,74.18,594.2,0.8188,0.22584,31.179,900.6,6.353,2.9,132.18,264.5,496.4,300.0,717.5
2021-01-13,226.8,283.78,252.93,5755.0,25976.0,5079.8,1425.6,546.2,503.5,485.95,37.285,42.295,5410.0,2772.5,331.9,1734.3,106.13,1315.6,15426.0,5.417,214.68,0.039735,159.5,3385.0,146000.0,54.7,99.0,37.83,73.5,589.3,0.8032,0.2219,30.794,903.4,6.351,2.896,131.14,264.9,498.8,289.2,710.1
2021-01-14,228.86,284.79,255.35,5937.0,26432.0,5077.4,1438.0,551.6,513.4,505.0,37.52,42.035,5375.5,2765.5,337.35,1707.7,105.42,1367.6,15080.0,5.44,222.82,0.039875,159.76,3358.0,149250.0,56.945,98.94,38.145,73.16,591.2,0.8054,0.22266,30.961,908.6,6.388,2.949,131.44,265.5,496.6,266.6,715.7
2021-01-15,226.5,276.9,250.34,5888.5,25796.0,4998.0,1375.8,535.2,500.3,512.2,36.495,41.915,5210.0,2708.0,332.85,1666.1,104.11,1344.8,14840.0,5.4025,219.52,0.03956,159.9,3375.0,148300.0,56.25,98.93,37.535,72.3,597.9,0.7969,0.2208,30.955,902.8,6.373,2.915,130.72,264.6,499.4,258.0,740.3
2021-01-18,226.88,279.79,253.8,5873.0,25874.0,5043.6,1390.4,532.9,496.4,516.5,36.205,42.28,5219.0,2725.5,333.0,1689.3,103.06,1347.8,14840.5,5.407,219.06,0.03916,160.16,3476.0,148600.0,56.86,99.9,37.53,72.78,611.2,0.8076,0.22152,31.018,911.0,6.398,2.969,132.92,260.9,498.6,260.2,719.0
2021-01-19,223.15,278.19,252.3,5892.0,25826.0,5008.8,1377.2,530.5,494.7,510.7,36.045,41.925,5183.5,2774.5,331.1,1659.6,103.59,1340.4,14690.5,5.3905,219.2,0.038645,166.89,3424.0,148000.0,57.325,98.76,37.185,73.72,641.4,0.8054,0.2196,31.025,924.2,6.365,2.953,134.02,259.7,496.0,257.4,735.0
2021-01-20,224.3,279.8,254.0,5864.0,26550.0,5170.0,1388.6,529.5,495.0,510.65,35.925,41.845,5161.5,2785.0,332.2,1708.2,105.77,1340.0,15055.0,5.3985,223.88,0.03879,164.22,3402.0,148550.0,57.065,101.49,37.57,73.72,643.3,0.807,0.2222,31.802,925.0,6.412,2.988,137.98,264.3,497.2,255.2,726.0
2021-01-21,217.28,274.4,248.8,5771.0,26538.0,5069.0,1352.0,516.8,481.7,498.0,34.885,41.27,5060.0,2805.0,329.3,1700.1,105.99,1344.4,15059.5,5.3275,222.9,0.03787,159.57,3453.0,145150.0,55.855,101.17,36.49,72.5,645.7,0.7935,0.2173,31.7,919.6,6.345,2.935,140.5,259.7,495.0,249.4,715.2
2021-01-22,215.49,268.25,244.2,5740.5,26172.0,5015.8,1359.2,507.0,470.6,494.25,35.02,41.715,4991.0,2800.0,329.9,1720.0,103.43,1320.4,14835.0,5.341,220.62,0.03737,158.66,3480.0,144800.0,55.27,103.09,36.435,71.84,654.0,0.7867,0.21698,31.542,930.2,6.289,2.92,141.54,255.9,492.4,237.6,719.1
2021-01-25,218.68,265.3,244.61,5722.0,25982.0,4901.8,1373.0,509.7,473.8,495.6,35.055,41.6,5168.5,2818.0,333.8,1742.4,101.1,1313.0,15048.0,5.4865,220.32,0.03772,162.8,3641.0,145650.0,54.835,104.64,36.28,71.14,680.3,0.7919,0.21698,32.555,942.6,6.348,2.919,141.86,258.1,493.8,256.8,728.8
2021-01-26,218.8,269.34,247.1,5595.5,25768.0,4898.2,1373.8,506.2,471.6,493.95,34.925,41.48,5175.0,2782.0,336.3,1708.4,104.11,1316.2,15119.0,5.54,219.18,0.03772,162.89,3697.0,146650.0,54.41,105.5,36.055,70.76,695.5,0.7912,0.21624,32.812,936.2,6.344,2.933,142.78,262.7,495.2,252.0,727.1
2021-01-27,217.4,265.5,243.98,5499.5,24996.0,4828.4,1340.8,502.0,469.0,481.25,34.27,41.255,5087.5,2770.0,334.5,1658.7,100.52,1280.6,14860.0,5.445,217.78,0.037065,160.51,3623.0,145800.0,53.035,103.61,35.565,69.88,685.3,0.787,0.21396,31.575,931.2,6.274,2.929,139.88,261.3,492.0,247.0,735.5
2021-01-28,217.7,265.96,244.85,5575.0,25230.0,4876.2,1325.0,500.0,468.6,483.4,34.27,41.095,5060.0,2767.5,333.6,1665.9,101.2,1279.6,14669.5,5.42,215.06,0.03709,160.51,3682.0,144700.0,52.155,104.54,35.55,71.0,677.0,0.7924,0.21502,32.35,941.2,6.19,2.903,140.92,254.7,491.2,240.0,729.9
2021-01-29,212.83,258.11,237.78,5377.0,24364.0,4760.6,1266.8,489.3,457.0,473.0,33.47,40.255,4924.0,2690.5,328.85,1640.1,99.22,1262.8,14305.5,5.252,210.42,0.036635,157.62,3644.0,142550.0,51.895,101.03,34.865,69.88,706.9,0.777,0.213,31.458,942.6,6.155,2.826,141.24,251.0,491.0,230.8,715.5
2021-02-01,214.66,263.8,242.79,5406.0,24866.0,4847.4,1302.8,494.2,461.3,478.35,33.99,40.755,4948.5,2687.0,330.75,1746.5,100.61,1278.4,14793.0,5.324,211.7,0.036945,157.28,3641.0,143050.0,53.59,103.03,35.235,70.34,698.7,0.7838,0.2145,32.475,952.2,6.187,2.844,140.0,250.7,488.0,233.0,727.0
2021-02-02,214.42,263.15,242.07,5516.0,24770.0,4997.0,1336.0,499.2,463.5,482.0,34.115,40.845,5014.5,2695.5,331.95,1712.0,102.15,1287.0,14893.0,5.311,212.4,0.036945,158.99,3629.0,143350.0,53.005,102.36,35.24,70.14,733.0,0.7825,0.21488,33.316,947.2,6.28,2.829,140.56,252.5,486.6,227.6,737.3
2021-02-03,218.1,263.53,242.04,5555.0,25312.0,4917.2,1336.8,505.5,469.3,489.95,34.18,40.795,5048.5,2710.0,335.05,1707.0,103.66,1284.0,14599.5,5.2995,213.4,0.037,158.89,3662.0,144100.0,53.475,103.9,35.79,70.68,736.7,0.7856,0.21696,33.65,948.2,6.262,2.848,140.4,251.7,487.0,222.0,734.6
2021-02-04,219.79,270.11,247.13,5699.5,25766.0,5016.6,1339.4,506.7,469.7,489.2,33.905,41.04,5062.5,2662.0,333.55,1670.8,102.61,1299.6,14454.0,5.307,212.52,0.03738,158.64,3699.0,143900.0,53.075,104.46,35.3,70.56,747.0,0.7963,0.21698,33.963,949.8,6.327,2.871,140.82,252.4,488.0,214.2,729.9
2021-02-05,222.01,271.7,247.86,5715.0,25478.0,4973.6,1378.2,513.0,480.0,493.95,33.87,40.69,4996.0,2649.5,336.0,1675.0,102.32,1287.0,14600.0,5.314,211.16,0.037885,158.2,3700.0,144750.0,52.14,104.13,35.385,70.82,759.8,0.7921,0.21694,34.992,943.4,6.371,2.861,140.78,251.8,492.2,215.0,732.6
2021-02-08,228.0,275.2,250.84,5758.0,25804.0,5060.4,1399.8,528.2,496.0,501.75,34.5,40.77,5107.5,2644.0,333.75,1681.0,102.95,1296.4,14550.5,5.3615,213.06,0.038285,161.32,3667.0,146500.0,52.255,105.6,36.5,71.08,780.1,0.8022,0.22018,35.573,941.6,6.436,2.893,141.88,256.2,487.4,209.0,803.0
2021-02-09,227.73,268.98,247.89,5695.0,25458.0,5147.2,1378.0,526.6,493.0,494.8,34.115,40.28,5273.0,2627.0,333.3,1669.7,104.19,1287.6,14530.5,5.3895,207.7,0.037805,164.09,3652.0,146500.0,51.835,104.92,37.585,70.34,767.0,0.8001,0.2201,35.653,940.8,6.425,2.889,142.66,259.0,497.6,202.4,794.2
2021-02-10,223.24,265.9,245.16,5594.5,25342.0,5306.0,1347.0,523.3,485.8,491.45,33.795,40.275,5197.0,2615.0,330.4,1654.2,104.18,1283.0,14404.5,5.338,207.24,0.03737,160.76,3621.0,144750.0,51.805,103.28,36.9,69.18,748.0,0.7925,0.21672,35.506,929.0,6.425,2.874,145.26,255.1,492.8,199.0,827.1
2021-02-11,221.35,264.7,243.29,5641.5,25432.0,5361.6,1327.4,517.0,480.5,496.8,33.675,40.24,5117.5,2604.5,328.45,1632.9,104.45,1277.2,14394.0,5.3,206.5,0.03747,160.11,3669.0,144950.0,51.45,102.7,36.815,68.86,735.0,0.7972,0.21608,34.885,929.2,6.443,2.869,142.92,258.7,497.0,204.2,803.1
2021-02-12,226.71,266.0,245.33,5756.0,25390.0,5448.0,1370.0,529.2,489.3,509.35,33.72,40.235,5169.0,2602.0,327.1,1647.3,104.95,1287.2,14390.0,5.285,208.2,0.037685,163.28,3698.0,146000.0,52.09,104.31,36.75,69.28,755.9,0.809,0.21838,35.15,929.2,6.411,2.878,143.94,255.2,497.2,206.8,780.7
2021-02-15,229.22,271.81,249.75,5909.5,26328.0,5478.0,1409.8,538.2,497.6,521.45,34.05,40.195,5280.0,2656.0,330.15,1670.0,103.83,1287.8,14470.5,5.301,207.44,0.03808,165.29,3738.0,146000.0,51.82,104.99,37.415,69.62,764.5,0.8131,0.21994,35.716,933.4,6.518,2.9,144.8,262.8,495.0,209.0,797.2
2021-02-16,232.46,270.9,248.64,5868.5,26208.0,5348.0,1399.0,538.0,497.0,525.6,33.935,40.06,5297.5,2664.5,327.9,1651.2,101.46,1301.0,14400.0,5.2825,208.12,0.03789,162.88,3776.0,145400.0,52.415,104.13,37.495,69.5,766.0,0.81,0.22156,35.8,930.8,6.534,2.87,143.84,260.2,489.6,208.2,823.0
2021-02-17,229.14,270.9,248.39,5768.5,26488.0,5187.0,1372.0,529.8,496.6,515.15,34.195,40.01,5260.0,2639.5,323.1,1612.1,100.9,1293.0,14099.0,5.269,207.36,0.03768,164.5,3779.0,146000.0,52.145,104.32,38.485,69.18,761.9,0.811,0.2199,35.645,921.2,6.456,2.867,144.68,256.8,483.0,208.2,833.4
2021-02-18,224.47,266.99,247.0,5615.0,26702.0,5007.8,1330.4,515.2,481.9,506.85,33.495,39.825,5155.5,2579.0,320.7,1586.7,97.85,1280.8,13772.5,5.201,204.68,0.03694,160.98,3733.0,145600.0,51.09,108.91,39.045,68.8,763.8,0.8087,0.21786,35.389,913.6,6.394,2.857,143.52,253.9,486.4,209.2,834.7
2021-02-19,226.0,271.34,249.64,5656.0,28130.0,5005.0,1363.0,523.8,491.1,512.75,33.83,39.735,5172.5,2577.5,322.4,1600.0,96.95,1308.4,13948.0,5.205,208.7,0.03738,165.55,3842.0,145650.0,51.73,109.25,40.37,69.02,784.9,0.8036,0.2155,36.501,925.0,6.488,2.85,145.0,251.0,485.0,204.8,826.3
2021-02-20,225.84,270.51,249.12,5633.0,27088.0,5064.0,1363.0,524.6,492.9,513.15,33.825,40.03,5149.5,2591.0,323.2,1602.6,97.9,1311.8,13988.0,5.21,209.5,0.03731,165.55,3893.0,145550.0,52.3,110.08,40.085,69.14,781.9,0.8054,0.21612,36.656,922.6,6.478,2.861,144.7,253.4,487.2,208.8,826.8
2021-02-22,225.63,273.71,251.48,5786.0,26156.0,4918.0,1338.6,527.8,492.3,516.0,33.83,39.785,5098.0,2536.5,320.2,1620.0,97.99,1334.6,13929.0,5.1745,214.64,0.03735,169.5,3903.0,144900.0,53.09,108.31,41.35,69.2,785.0,0.7976,0.21758,36.291,938.2,6.532,2.84,143.68,256.5,484.0,211.6,819.9
2021-02-24,222.55,271.9,250.26,5788.5,24846.0,4928.2,1323.0,537.4,500.9,518.25,33.805,39.655,5008.0,2480.5,315.65,1577.1,98.45,1304.4,14091.0,5.146,211.94,0.03748,173.28,3929.0,144150.0,52.54,109.5,39.775,70.3,775.0,0.7789,0.2147,35.701,928.0,6.725,2.841,140.42,266.1,483.8,205.0,820.2
2021-02-25,221.7,270.71,249.51,5740.5,23204.0,4857.4,1293.4,535.5,500.1,529.35,33.59,39.435,4919.5,2483.5,314.8,1529.1,99.3,1341.0,14120.0,5.1575,217.28,0.037415,172.6,3957.0,143650.0,53.09,108.95,40.03,69.44,780.0,0.778,0.21498,35.706,911.2,6.81,2.832,140.34,274.0,486.2,202.4,822.0
2021-02-26,217.56,270.17,249.4,5575.5,23502.0,4813.2,1276.0,522.5,491.8,523.35,32.5,39.28,4929.0,2452.5,313.05,1503.0,99.52,1343.6,14027.0,5.1225,222.12,0.037075,173.31,4048.0,142850.0,54.205,108.85,38.93,69.66,770.8,0.7818,0.21462,35.02,862.2,6.694,2.807,141.92,264.0,484.8,197.8,820.4
2021-03-01,221.47,273.58,250.1,5634.0,24268.0,5004.6,1298.6,528.3,494.7,524.1,32.59,39.69,4970.5,2439.0,316.7,1497.1,101.1,1366.8,14260.0,5.102,224.2,0.037385,177.65,4034.0,143700.0,55.1,109.67,39.39,69.92,757.3,0.7894,0.21428,35.314,859.6,6.775,2.819,143.42,261.5,483.2,197.8,848.0
2021-03-02,222.74,279.1,252.75,5648.5,23774.0,5027.0,1319.0,533.3,498.0,526.0,33.325,40.095,5068.5,2449.0,318.9,1518.0,102.53,1360.0,14505.0,5.0975,222.2,0.037605,174.33,4069.0,144400.0,54.965,110.01,39.775,71.1,778.1,0.8059,0.21436,35.194,854.2,6.875,2.838,143.32,262.1,485.0,197.0,870.0
2021-03-03,222.15,278.01,252.3,5701.0,23304.0,4890.2,1318.8,534.8,501.9,533.8,33.585,40.15,5030.0,2474.0,315.8,1500.7,103.35,1375.4,14401.5,5.085,226.8,0.037445,170.62,4181.0,145750.0,56.14,109.92,40.77,70.6,773.0,0.7985,0.2145,35.251,860.2,6.904,2.83,144.64,264.0,489.4,197.2,863.2
2021-03-04,221.14,274.75,250.24,5806.0,22172.0,4718.2,1297.0,533.7,500.4,540.1,33.495,39.745,4965.5,2422.5,319.0,1472.5,103.62,1333.0,14064.0,5.0615,216.16,0.036975,169.56,4020.0,144300.0,54.4,106.8,39.1,69.44,769.1,0.7956,0.21114,34.455,857.0,6.875,2.897,141.46,262.3,513.4,189.6,848.8
2021-03-05,227.0,277.5,252.75,6236.0,22348.0,4722.8,1395.0,567.4,525.3,561.0,34.98,40.14,5010.0,2446.0,318.6,1501.5,106.65,1339.0,14500.0,5.049,213.3,0.03759,167.43,4105.0,145750.0,54.66,107.92,39.6,69.28,761.3,0.8064,0.21186,34.667,864.4,6.914,2.867,142.2,257.3,500.6,186.0,816.2
2021-03-09,232.1,285.79,258.86,6305.0,22954.0,4707.6,1459.4,607.0,555.8,570.6,36.075,40.715,4980.5,2435.0,313.9,1540.1,108.13,1315.6,14513.0,5.0315,210.2,0.038465,168.48,4060.0,144900.0,53.4,107.44,39.86,69.66,760.1,0.8172,0.2108,34.322,863.2,6.975,2.874,137.58,257.7,507.2,185.4,799.0
2021-03-10,231.69,282.24,258.0,6127.5,23164.0,4692.0,1467.2,605.3,556.9,561.15,35.47,40.555,5070.0,2425.5,315.3,1510.3,106.57,1334.4,14107.5,5.047,208.68,0.03831,169.03,3980.0,143500.0,53.61,106.93,41.315,69.86,754.1,0.8131,0.21014,35.036,856.0,6.994,2.855,139.4,256.5,506.0,190.8,788.8
2021-03-11,232.47,286.0,258.47,6339.0,23396.0,4889.8,1490.4,618.7,566.6,572.0,35.715,40.23,5096.5,2518.5,319.5,1549.8,107.49,1361.0,14231.0,5.07,213.74,0.038265,169.01,3961.0,144750.0,54.995,108.6,43.77,70.0,746.3,0.8144,0.211,35.26,861.8,6.949,2.847,140.0,258.4,505.2,191.2,756.8
2021-03-12,233.8,284.93,260.39,6356.0,23746.0,4960.4,1532.0,623.6,570.4,572.25,36.325,40.285,5135.5,2488.0,320.7,1523.8,106.43,1408.0,14110.5,5.0555,216.0,0.038175,167.87,3957.0,146750.0,55.695,108.51,43.99,69.86,739.8,0.8132,0.21118,35.89,860.8,6.895,2.842,139.5,257.2,509.6,190.2,726.6
2021-03-15,237.79,292.74,264.86,6472.5,24114.0,5039.0,1558.6,624.6,579.0,576.4,36.095,40.7,5217.5,2500.0,321.5,1526.9,108.5,1436.2,14089.5,5.188,217.78,0.03857,167.9,3947.0,147100.0,55.8,109.46,45.81,70.82,729.6,0.814,0.2162,35.83,854.2,6.891,2.972,137.56,258.4,504.6,192.4,740.0
2021-03-16,234.02,292.33,263.33,6445.0,22846.0,5161.8,1540.2,610.0,567.1,571.2,35.925,40.505,5170.5,2490.0,318.25,1529.8,108.2,1435.2,14175.5,5.227,215.2,0.038765,166.36,3911.0,146950.0,55.3,110.98,44.68,70.5,743.5,0.8136,0.21342,35.609,851.4,6.812,2.922,136.74,258.6,504.6,190.4,735.2
2021-03-17,229.9,283.35,257.65,6363.0,22878.0,5037.6,1493.6,608.3,565.6,555.85,34.875,40.28,5274.5,2575.5,317.9,1539.1,105.91,1417.0,14264.0,5.1545,215.16,0.038215,167.19,3985.0,146800.0,54.38,109.77,44.905,70.02,744.1,0.8146,0.2127,35.37,847.0,6.725,2.944,135.32,270.0,498.4,185.8,712.9
